제목,작성자,작성일,URL,본문,댓글데이터,댓글개수
성균관대 글로벌 경제,krst,2024-12-24 14:17:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638784?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,혹시 성대 글로벌 경제 노예비신데전화추합 받으신분 있으신가요?있으면 알려주세요..ㅠㅠ,[작성자:케미스나이퍼|내용:저는 글경영 인데 참 쉽지 않네요..ㅠㅠ 진학사보면 거의 온거같은데 내신이 워낙 촘촘한지라...글경제는 알고계신 합격자 내신이 어느정도 이던가요?|날짜:2024.12.24. 14:20] || [작성자:케미스나이퍼|내용:저는 글경영 인데 참 쉽지 않네요..ㅠㅠ 진학사보면 거의 온거같은데 내신이 워낙 촘촘한지라...글경제는 알고계신 합격자 내신이 어느정도 이던가요?|날짜:2024.12.24. 14:20] || [작성자:케미스나이퍼|내용:저는 글경영 인데 참 쉽지 않네요..ㅠㅠ 진학사보면 거의 온거같은데 내신이 워낙 촘촘한지라...글경제는 알고계신 합격자 내신이 어느정도 이던가요?|날짜:2024.12.24. 14:20] || [작성자:케미스나이퍼|내용:저는 글경영 인데 참 쉽지 않네요..ㅠㅠ 진학사보면 거의 온거같은데 내신이 워낙 촘촘한지라...글경제는 알고계신 합격자 내신이 어느정도 이던가요?|날짜:2024.12.24. 14:20] || [작성자:unknown|내용:2024.12.24. 14:20답글쓰기0|날짜:2024.12.24. 14:20] || [작성자:unknown|내용:2024.12.24. 14:20답글쓰기|날짜:2024.12.24. 14:20],6
성대 전화추합 시간,고3 수시러공대지망,2024-12-24 14:13:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638720?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,26일까지 몇시부터 몇시까지 휴대폰 붙잡고 있으면 되려나요?,[작성자:가가가거오|내용:10시까지도 온대요|날짜:2024.12.24. 16:27] || [작성자:가가가거오|내용:10시까지도 온대요|날짜:2024.12.24. 16:27] || [작성자:가가가거오|내용:10시까지도 온대요|날짜:2024.12.24. 16:27] || [작성자:가가가거오|내용:10시까지도 온대요|날짜:2024.12.24. 16:27] || [작성자:unknown|내용:2024.12.24. 16:27답글쓰기0|날짜:2024.12.24. 16:27] || [작성자:unknown|내용:2024.12.24. 16:27답글쓰기|날짜:2024.12.24. 16:27],6
성대 전화추합 가능성,도토리27,2024-12-24 14:10:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638673?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,융합형인데 번호는 못 받았어요..추합표도 안뜨고 답답한데 붙을 가능성 있을까요ㅠㅠ,[작성자:rrttyyyua22|내용:저도 융합형 노예비입니다ㅠㅠ 같이 기다려봐요 꼭 붙으시길 🥹🥹|날짜:2024.12.24. 14:14] || [작성자:rrttyyyua22|내용:저도 융합형 노예비입니다ㅠㅠ 같이 기다려봐요 꼭 붙으시길 🥹🥹|날짜:2024.12.24. 14:14] || [작성자:rrttyyyua22|내용:저도 융합형 노예비입니다ㅠㅠ 같이 기다려봐요 꼭 붙으시길 🥹🥹|날짜:2024.12.24. 14:14] || [작성자:rrttyyyua22|내용:저도 융합형 노예비입니다ㅠㅠ 같이 기다려봐요 꼭 붙으시길 🥹🥹|날짜:2024.12.24. 14:14] || [작성자:unknown|내용:2024.12.24. 14:14답글쓰기4|날짜:2024.12.24. 14:14] || [작성자:unknown|내용:2024.12.24. 14:14답글쓰기|날짜:2024.12.24. 14:14],6
성대 전화추합 언제까지?,도토리27,2024-12-24 14:05:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638593?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,성대 전화추합 시작했다고 들었는데언제까지 하나요?오늘 끝나나요?,[작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown],4
성대 공학계열(학추) 추합 전화받으신분 있을까요?,today8468,2024-12-24 13:57:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638527?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,혹시 있으시면 내신도 부탁 드려요~,[작성자:s1u|내용:저도쪽지로 환산 점수 부탁드려요!|날짜:2024.12.24. 14:12] || [작성자:s1u|내용:저도쪽지로 환산 점수 부탁드려요!|날짜:2024.12.24. 14:12] || [작성자:s1u|내용:저도쪽지로 환산 점수 부탁드려요!|날짜:2024.12.24. 14:12] || [작성자:s1u|내용:저도쪽지로 환산 점수 부탁드려요!|날짜:2024.12.24. 14:12] || [작성자:unknown|내용:2024.12.24. 14:12답글쓰기|날짜:2024.12.24. 14:12] || [작성자:unknown|내용:2024.12.24. 14:12답글쓰기|날짜:2024.12.24. 14:12],6
서강 지균 기계 붙으신분 내신좀 ㅠㅠㅠㅠㅠㅠ알려주세요,너굴너구,2024-12-24 13:47:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638430?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,제발료.....,"[작성자:모두합격기원합시다|내용:도움이 될 지는 모르겠지만, 1.37정도였던 제 친구가 예비 1번이었어요.. 좋은 결과 있으시길 기도합니다.(갱신된 1번이 아니라 1차 발표에서 1번입니다!)|날짜:2024.12.24. 14:19] || [작성자:모두합격기원합시다|내용:도움이 될 지는 모르겠지만, 1.37정도였던 제 친구가 예비 1번이었어요.. 좋은 결과 있으시길 기도합니다.(갱신된 1번이 아니라 1차 발표에서 1번입니다!)|날짜:2024.12.24. 14:19] || [작성자:모두합격기원합시다|내용:도움이 될 지는 모르겠지만, 1.37정도였던 제 친구가 예비 1번이었어요.. 좋은 결과 있으시길 기도합니다.(갱신된 1번이 아니라 1차 발표에서 1번입니다!)|날짜:2024.12.24. 14:19] || [작성자:모두합격기원합시다|내용:도움이 될 지는 모르겠지만, 1.37정도였던 제 친구가 예비 1번이었어요.. 좋은 결과 있으시길 기도합니다.(갱신된 1번이 아니라 1차 발표에서 1번입니다!)|날짜:2024.12.24. 14:19] || [작성자:unknown|내용:2024.12.24. 14:19답글쓰기0|날짜:2024.12.24. 14:19] || [작성자:unknown|내용:2024.12.24. 14:19답글쓰기|날짜:2024.12.24. 14:19]",6
성대 전화추합,정쿰,2024-12-24 13:39:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638359?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,성균관대 전화추합 아직 시작 안한거죠 .....?,[작성자:fggggggg|내용:시작했데요|날짜:2024.12.24. 13:49] || [작성자:fggggggg|내용:시작했데요|날짜:2024.12.24. 13:49] || [작성자:fggggggg|내용:시작했데요|날짜:2024.12.24. 13:49] || [작성자:fggggggg|내용:시작했데요|날짜:2024.12.24. 13:49] || [작성자:unknown|내용:2024.12.24. 13:49답글쓰기0|날짜:2024.12.24. 13:49] || [작성자:unknown|내용:2024.12.24. 13:49답글쓰기|날짜:2024.12.24. 13:49],6
성대 전화추합,노재수러,2024-12-24 13:33:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638296?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,성대 전화추합 등록포기해도 합격증 나오나요..?,[작성자:today8468|내용:혹시 오늘 전화추합 받으셨나요?|날짜:2024.12.24. 13:38] || [작성자:today8468|내용:혹시 오늘 전화추합 받으셨나요?|날짜:2024.12.24. 13:38] || [작성자:today8468|내용:혹시 오늘 전화추합 받으셨나요?|날짜:2024.12.24. 13:38] || [작성자:today8468|내용:혹시 오늘 전화추합 받으셨나요?|날짜:2024.12.24. 13:38] || [작성자:unknown|내용:2024.12.24. 13:38답글쓰기0|날짜:2024.12.24. 13:38] || [작성자:unknown|내용:2024.12.24. 13:38답글쓰기|날짜:2024.12.24. 13:38],6
(빠집니다)서강대 인공지능 일반,하늘을 나는 자전거,2024-12-24 13:33:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638290?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,빠른 추합을 위해 예비 추합후 바로 빠집니다. 예비분들 추합되시기 바랍니다.,[작성자:sky2025|내용:감사합니다. 덕분에 예비 2번에서 오늘 합격 소식 날아왔습니다~|날짜:2024.12.25. 15:08] || [작성자:sky2025|내용:감사합니다. 덕분에 예비 2번에서 오늘 합격 소식 날아왔습니다~|날짜:2024.12.25. 15:08] || [작성자:sky2025|내용:감사합니다. 덕분에 예비 2번에서 오늘 합격 소식 날아왔습니다~|날짜:2024.12.25. 15:08] || [작성자:sky2025|내용:감사합니다. 덕분에 예비 2번에서 오늘 합격 소식 날아왔습니다~|날짜:2024.12.25. 15:08] || [작성자:unknown|내용:2024.12.25. 15:08답글쓰기0|날짜:2024.12.25. 15:08] || [작성자:unknown|내용:2024.12.25. 15:08답글쓰기|날짜:2024.12.25. 15:08],6
선택 어렵네요,깜빡마녀,2024-12-24 13:30:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638256?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,서강 전자공학과(추합)>물리이수안해 고민한양대 인터칼리지자연(최초합)>지원많지만 신설이라 고민성대 공학계열(최초합>등록포기)​1.서강대로 갈아타야할까요?2.한양대 결정그대로 갈까요?결정어렵네요결정도움 받으려다수의견 물어봅니다​빠른의견 주셔서 감사합니다~다수결에 따를까 합니다,[작성자:냥냥56|내용:이과는 한양이죠|날짜:2024.12.24. 13:34] || [작성자:냥냥56|내용:이과는 한양이죠|날짜:2024.12.24. 13:34] || [작성자:냥냥56|내용:이과는 한양이죠|날짜:2024.12.24. 13:34] || [작성자:냥냥56|내용:이과는 한양이죠|날짜:2024.12.24. 13:34] || [작성자:unknown|내용:2024.12.24. 13:34답글쓰기1|날짜:2024.12.24. 13:34] || [작성자:unknown|내용:2024.12.24. 13:34답글쓰기|날짜:2024.12.24. 13:34],6
성균관대추합,열정을 가져라,2024-12-24 13:03:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638044?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,추합전화받고 바로 등록 포기해도 합격증은 다운 받을 수 있나요?,[작성자:Iiiilllllillllliilii|내용:넹|날짜:2024.12.24. 13:05] || [작성자:Iiiilllllillllliilii|내용:넹|날짜:2024.12.24. 13:05] || [작성자:Iiiilllllillllliilii|내용:넹|날짜:2024.12.24. 13:05] || [작성자:Iiiilllllillllliilii|내용:넹|날짜:2024.12.24. 13:05] || [작성자:unknown|내용:2024.12.24. 13:05답글쓰기1|날짜:2024.12.24. 13:05] || [작성자:unknown|내용:2024.12.24. 13:05답글쓰기|날짜:2024.12.24. 13:05],6
서강대 전자공학과 노예비 추합!!!!,모두합격기원합시다,2024-12-24 13:02:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28638024?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,"포기하고 재수 준비하고 있었는데 5차 추가합격에서 되었네요.. 4차 발표까진 높은 학과를 지른 과거의 제가 원망스러웠는데, 합격하니까 제 자신이 너무 대견해지네요. 아직 추합 기다리시는 다른 분들도 꼭 잘 되실 겁니다!!! 화이팅입니다!!!","[작성자:남매마마|내용:축하합니다 
너무 좋으시겠어요|날짜:2024.12.24. 13:02] || [작성자:남매마마|내용:축하합니다 
너무 좋으시겠어요|날짜:2024.12.24. 13:02] || [작성자:남매마마|내용:축하합니다 
너무 좋으시겠어요|날짜:2024.12.24. 13:02] || [작성자:남매마마|내용:축하합니다 
너무 좋으시겠어요|날짜:2024.12.24. 13:02] || [작성자:unknown|내용:2024.12.24. 13:02답글쓰기0|날짜:2024.12.24. 13:02] || [작성자:unknown|내용:2024.12.24. 13:02답글쓰기|날짜:2024.12.24. 13:02]",6
문서 등록 취소 확인할 수 있는 방법 있나요??,llililiiliillll,2024-12-24 12:53:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637970?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,"문서등록 취소 신청되었다는 문자는 받았는데, 그게 제대로 수리가 되었는지 알고 싶어서요",댓글없음,0
서강대 경영 교과 빠집니다,무엘배,2024-12-24 12:51:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637952?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,,[작성자:벼리세상|내용:어디로 가시나요?|날짜:2024.12.24. 13:06] || [작성자:벼리세상|내용:어디로 가시나요?|날짜:2024.12.24. 13:06] || [작성자:벼리세상|내용:어디로 가시나요?|날짜:2024.12.24. 13:06] || [작성자:벼리세상|내용:어디로 가시나요?|날짜:2024.12.24. 13:06] || [작성자:unknown|내용:2024.12.24. 13:06답글쓰기0|날짜:2024.12.24. 13:06] || [작성자:unknown|내용:2024.12.24. 13:06답글쓰기|날짜:2024.12.24. 13:06],6
서강대 학생부종합 일반 화공생명공학과 빠집니다!,lllillilillilll,2024-12-24 12:43:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637892?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,모두 추합 대박나시길 바라요!!,[작성자:illiililililllili|내용:혹시 내신이 어떻게 되셨나요??|날짜:2024.12.24. 12:46] || [작성자:illiililililllili|내용:혹시 내신이 어떻게 되셨나요??|날짜:2024.12.24. 12:46] || [작성자:illiililililllili|내용:혹시 내신이 어떻게 되셨나요??|날짜:2024.12.24. 12:46] || [작성자:illiililililllili|내용:혹시 내신이 어떻게 되셨나요??|날짜:2024.12.24. 12:46] || [작성자:unknown|내용:2024.12.24. 12:46답글쓰기0|날짜:2024.12.24. 12:46] || [작성자:unknown|내용:2024.12.24. 12:46답글쓰기|날짜:2024.12.24. 12:46],6
한양대 인터칼리지 교과 예비 13번 될까요?,올백올백올백,2024-12-24 12:41:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637864?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=26,제발... 혹시 빠지시면 댓글 달아주시면 감사하겠습니다ㅜㅠㅠ,[작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown],4
서강 경영 학추 5차합격했어요.,벼리세상,2024-12-24 12:31:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637763?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=27,하..정말 서강경영 붙기가 생각했던 것보다 너무 어려웠네요. 노예비로 순번도 모르고 하루하루 피말랐네요. 성대 자전 빠집니다.,[작성자:처음처|내용:성적(내신) 좀...우리는 아직이라...|날짜:2024.12.24. 12:33] || [작성자:처음처|내용:성적(내신) 좀...우리는 아직이라...|날짜:2024.12.24. 12:33] || [작성자:처음처|내용:성적(내신) 좀...우리는 아직이라...|날짜:2024.12.24. 12:33] || [작성자:처음처|내용:성적(내신) 좀...우리는 아직이라...|날짜:2024.12.24. 12:33] || [작성자:unknown|내용:2024.12.24. 12:33답글쓰기0|날짜:2024.12.24. 12:33] || [작성자:unknown|내용:2024.12.24. 12:33답글쓰기|날짜:2024.12.24. 12:33],6
한양대 정외 교과 빠지실분.......,재수없다정외,2024-12-24 12:26:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637730?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=27,제발한분만...............진짜제발요ㅜㅜㅜㅠㅠㅠㅠ한분만,댓글없음,0
성대 추합기원 14일차,liliiilililililiiili,2024-12-24 12:25:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637716?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=27,🍀,[작성자:uu380|내용:🍀|날짜:2024.12.24. 12:25] || [작성자:uu380|내용:🍀|날짜:2024.12.24. 12:25] || [작성자:uu380|내용:🍀|날짜:2024.12.24. 12:25] || [작성자:uu380|내용:🍀|날짜:2024.12.24. 12:25] || [작성자:unknown|내용:2024.12.24. 12:25답글쓰기1|날짜:2024.12.24. 12:25] || [작성자:unknown|내용:2024.12.24. 12:25답글쓰기|날짜:2024.12.24. 12:25],6
성대 전화추합 일정은?,케미스나이퍼,2024-12-24 12:12:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28637612?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=27,글 내용을 보니 성대 전화추합이 오늘 오후 부터로 된다고하는데오늘 오후부터 26일까지 전화추합 기간인건가요?아니면 오늘 전화추합이 끝나는건가요?,[작성자:블루berry|내용:오늘부터 26일 18시까지 전화추합이요.|날짜:2024.12.24. 12:13] || [작성자:블루berry|내용:오늘부터 26일 18시까지 전화추합이요.|날짜:2024.12.24. 12:13] || [작성자:블루berry|내용:오늘부터 26일 18시까지 전화추합이요.|날짜:2024.12.24. 12:13] || [작성자:블루berry|내용:오늘부터 26일 18시까지 전화추합이요.|날짜:2024.12.24. 12:13] || [작성자:unknown|내용:2024.12.24. 12:13답글쓰기0|날짜:2024.12.24. 12:13] || [작성자:unknown|내용:2024.12.24. 12:13답글쓰기|날짜:2024.12.24. 12:13],6
