제목,작성자,작성일,URL,본문,댓글데이터,댓글개수
김승리 TIM vs 앱스키마,rblinn,2025-07-20 18:05:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898777?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,"6모 2등급, 백분위 91입니다올오카는 문학, 독서 모두 끝냈는데지금 tim을 시작하는게 나을까요 아니면앱스키마 바로 들어가도 되나요??​tim부터 시작하면 파이널까지 시간이 부족할듯 하여 걱정이에요 ㅠㅠ​kbs 수특/수완 연계는 거의 끝냈습니다",댓글없음,0
현역 6모 미적 4등급 질문있습니다,현역으로대학갈거얏,2025-07-20 17:41:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898749?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,"이번 6모 공통 51점 미적 14점으로 4등급받은 현역입니다​개념은 학원에서 들었고 현재는 학원 그만뒀구요, 마더텅 검은책 풀면서 대성 정병호T 프로메테우스(실전개념)듣고 있었는데 강의를 들을때 실력이 느는 느낌보다는 강의를 따라가기 벅차다는 생각만 듭니다. 실제로 모고볼때 적용하기도 힘들구요..​그래서 차라리 지금 풀던 마더텅 검은책 수1/2, 미적만이라도 다 풀고 입문 N제로 넘어가려는데 어떻게 생각하시나요?아니면 N제는 더 미루고 기출강의부터 차근차근 가는게 맞을까요?​국어 영어는 1-2등급인데 수학만 4등급이라 막막하네요.. 한번씩만 도와주시면 감사하겠습니다",[작성자:이강토수능수학|내용:미적 14점이면 확통 해야 되지않나요?|날짜:2025.07.20. 17:44] || [작성자:이강토수능수학|내용:미적 14점이면 확통 해야 되지않나요?|날짜:2025.07.20. 17:44] || [작성자:이강토수능수학|내용:미적 14점이면 확통 해야 되지않나요?|날짜:2025.07.20. 17:44] || [작성자:이강토수능수학|내용:미적 14점이면 확통 해야 되지않나요?|날짜:2025.07.20. 17:44] || [작성자:unknown|내용:2025.07.20. 17:44답글쓰기0|날짜:2025.07.20. 17:44] || [작성자:unknown|내용:2025.07.20. 17:44답글쓰기|날짜:2025.07.20. 17:44],6
정시 입결 백분위 어떻게 보나요,여르먀,2025-07-20 16:12:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898659?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,제가 가고 싶은 학과 작년 입결 백분위가 95.33인데전과목 평균내서 이렇게 나오는건가요?영어 한국사는 빼나요?,[작성자:illillillllillilli|내용:학교마다 입결 백분위에 영어 한국사를 넣는곳도 있고 국수탐만 넣어서 발표하는 대학이 있어 천차만별입니다. 이런 점이 전체 환산점수나 입결백분위로는 학교간 비교가 안되는 이유의 하나이기도 합니다.가장 정확한건 입결을 아는 방법은 직접 과목별 백분위를 평균내는 방법입니다그래서 일단 모집요강에 개별대학의 산정기준을 확인이 우선이지만 거기에도 불분명하게 안 밝힌대학이 제법 많아서대학에 직접 전화해서 물어보게 되는경우가 많습니다.|날짜:2025.07.21. 10:00] || [작성자:illillillllillilli|내용:학교마다 입결 백분위에 영어 한국사를 넣는곳도 있고 국수탐만 넣어서 발표하는 대학이 있어 천차만별입니다. 이런 점이 전체 환산점수나 입결백분위로는 학교간 비교가 안되는 이유의 하나이기도 합니다.가장 정확한건 입결을 아는 방법은 직접 과목별 백분위를 평균내는 방법입니다그래서 일단 모집요강에 개별대학의 산정기준을 확인이 우선이지만 거기에도 불분명하게 안 밝힌대학이 제법 많아서대학에 직접 전화해서 물어보게 되는경우가 많습니다.|날짜:2025.07.21. 10:00] || [작성자:illillillllillilli|내용:학교마다 입결 백분위에 영어 한국사를 넣는곳도 있고 국수탐만 넣어서 발표하는 대학이 있어 천차만별입니다. 이런 점이 전체 환산점수나 입결백분위로는 학교간 비교가 안되는 이유의 하나이기도 합니다.가장 정확한건 입결을 아는 방법은 직접 과목별 백분위를 평균내는 방법입니다그래서 일단 모집요강에 개별대학의 산정기준을 확인이 우선이지만 거기에도 불분명하게 안 밝힌대학이 제법 많아서대학에 직접 전화해서 물어보게 되는경우가 많습니다.|날짜:2025.07.21. 10:00] || [작성자:illillillllillilli|내용:학교마다 입결 백분위에 영어 한국사를 넣는곳도 있고 국수탐만 넣어서 발표하는 대학이 있어 천차만별입니다. 이런 점이 전체 환산점수나 입결백분위로는 학교간 비교가 안되는 이유의 하나이기도 합니다.가장 정확한건 입결을 아는 방법은 직접 과목별 백분위를 평균내는 방법입니다그래서 일단 모집요강에 개별대학의 산정기준을 확인이 우선이지만 거기에도 불분명하게 안 밝힌대학이 제법 많아서대학에 직접 전화해서 물어보게 되는경우가 많습니다.|날짜:2025.07.21. 10:00] || [작성자:unknown|내용:2025.07.21. 10:00답글쓰기1|날짜:2025.07.21. 10:00] || [작성자:unknown|내용:2025.07.21. 10:00답글쓰기|날짜:2025.07.21. 10:00],6
의대 수능 과탐선택할때 도와주세요..,외로운 사람,2025-07-20 16:04:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898648?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,의대만 보고있고 지구를 싫어해서 물리 생명하려는데 물리하면 생지할때보다 만점받아도 대학에서 변환한 점수가 불리한가요?ㅠㅠ +서울대 목표면 물1 생2를 해야할까요?,[작성자:도레미제라블|내용:변환 표준 점수는 당해년도 수능 성적 발표 이후에 확정되기 전까지는 아무도 모릅니다.그리고 같은 영역 내에서 특정 과목을 타깃으로 불리하게 적용하는 방식이 아닙니다.|날짜:2025.07.20. 16:09] || [작성자:도레미제라블|내용:변환 표준 점수는 당해년도 수능 성적 발표 이후에 확정되기 전까지는 아무도 모릅니다.그리고 같은 영역 내에서 특정 과목을 타깃으로 불리하게 적용하는 방식이 아닙니다.|날짜:2025.07.20. 16:09] || [작성자:도레미제라블|내용:변환 표준 점수는 당해년도 수능 성적 발표 이후에 확정되기 전까지는 아무도 모릅니다.그리고 같은 영역 내에서 특정 과목을 타깃으로 불리하게 적용하는 방식이 아닙니다.|날짜:2025.07.20. 16:09] || [작성자:도레미제라블|내용:변환 표준 점수는 당해년도 수능 성적 발표 이후에 확정되기 전까지는 아무도 모릅니다.그리고 같은 영역 내에서 특정 과목을 타깃으로 불리하게 적용하는 방식이 아닙니다.|날짜:2025.07.20. 16:09] || [작성자:unknown|내용:2025.07.20. 16:09답글쓰기0|날짜:2025.07.20. 16:09] || [작성자:unknown|내용:2025.07.20. 16:09답글쓰기|날짜:2025.07.20. 16:09],6
현정훈 물리2,러프77,2025-07-20 15:50:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898632?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,​영상을 들을 수 있는 방법은 없나요?? 혹시 대체할만한 영상이 있다면 댓글 부탁드립니다 ~,댓글없음,0
"수학 모고 3등급, 도와주세요 ㅜㅜ",슈퍼긍정,2025-07-20 15:19:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898600?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,"모고 기출 4점 짜리 너무 많이 틀려서 3등급 나오네요… ㅜㅜ …​여름방학에 인강 들으며 좀 더 다져보려고 하는데 정승제샘 개념의신 인강 도움될까요?​현우진샘 인강 예전에 잠깐 시도 해봤는데 너무 재미 없다고 완강 못 하고 포기하더라고요… 정승제샘 인강은 좋아합니다 ㅜㅜ​쎈c+고쟁이 스텝 2,3 오오답 돌리는게 나을지,현우진샘 인강이나 정승제샘 인강 듣는게 나을지​비슷한 경험 하셨던 분들 조언 부탁 드려요 ㅜㅜ ​",댓글없음,0
수능 수학 도전기 - 미적분 2회차,도피성 정시러,2025-07-20 14:12:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898523?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,"수능 수학 도전기 - 미적분 1회차 학교 시험에서 무언가 큰 똥을 싸지른 뒤, 더 이상은 내신에 희망이 없다고 생각해 정시 공부를 마음먹었다. 좋은 대학교를 가겠다고 큰소리는 쳤지만, 고등학교 2학년이 되어서야... cafe.naver.com 1회차 때의 간단한 목표 설정 이후, 목표일이 지났다. 결과적으로 말하자면, 죽는 줄 알았다. 공부를 끝낸 페이지다. 공부를 열심히 해본다고는 했지만 책을 모두 끝내지는 못했고, 이제 시발점 미적분(상)은 74쪽이 더 남아있다. 기한은 조금 더 뒤로 미뤄야겠다. 일단 이번 글에서는 지난 110페이지가 어떻게 흘러갔는지, 그동안 어떻게 공부를 했는지 이야기해보려 한다. Theme 1~4Theme 1~4에서는 '수열의 수렴과 발산'이라는 개념에 대해 공부했다. 수학1의 '수열'과 수학2의 '함수의 수렴과 발산'을 모두 정확하게 알고 있어야 개념의 확실한 이해가 가능했다. 개인적으로 Theme 1~4의 개념은 수학2 때 배웠던 내용과 그리 크게 다르지는 않았던 것 같다. 다만, 함수에서는 존재하지 않는 '진동'이라는 발산의 한 가지 종류를 새로 배울 수 있었다.​Theme 1~4의 예제는 대부분 평이한 문제였고, Step 1 문제에서는 나의 현재 수준에서 풀기 어렵다고 느낀 문제를 꽤나 발견했다. 특히, 식의 소수부분을 구하는 문제와 등비수열의 공비를 직접 구하는 문제는 해결의 돌파구를 찾지 못해 10분 이상 고민했지만, 결국 답이 떠오르지 않아 강의를 참고했다. 다음은 Step 1(Theme 1~4) 풀이 결과이다.Step 1(Theme 1~4) : 16/23-건너뛴 문제 : 2개​Theme 5~7Theme 5~7에서는 급수에 대해 배웠다. 얼핏 봤을 때는 수학1의 '수열의 합'과 비슷한 개념이긴 했지만, n이 무한대로 가는 상황이 추가되어 나에게는 꽤 어려운 부분이었다. 시발점 미적분(상)의 Theme 5~7에서는 단순히 급수의 개념과 성질만 배우지 않았고, 도형과 급수를 연결짓는 개념을 확인할 수 있었다.​예제의 경우, Theme 1~4에서와 마찬가지로 어려운 문제는 없었다. Step 1도 대부분 평이한 문제였고, 헷갈리는 문제는 하나 있었지만 풀지 못했던 건 없었다. 도형과 급수를 엮어서 만든 문제들의 경우, 문제의 길이가 길어 미리 겁을 먹고 풀이를 시작하는 경우가 있었지만 생각한 것만큼 복잡하고 어려운 문제는 나오지 않았다. 다만, 문제가 길어 꽤 화가 나긴 했던 것 같다. 다음은 Step 1(Theme 5~7) 풀이 결과이다. 이정도면 장족의 발전이 아닌가 싶다.Step 1(Theme 5~7) : 18/20-건너뛴 문제 : 0개​Step 2(Theme 1~7) 이 한 문제가 상당한 고비였다. 강의 듣고 잘 넘겼다. Theme 1~7을 모두 공부한 후, 공부한 단원의 Step 2 문제를 풀었다. 뭐, 언급할 게 또 없다. 모의고사의 쉬운 4점과 난이도가 비슷하다고는 하지만.. 처음이라 그런지 상당히 어려웠다. 풀다 보니 Theme 7의 도형과 급수를 엮어 만든 문제는 양반인 듯 싶었다.Step 2(Theme 1~7) : 18/22-건너뛴 문제 : 1개 문제 풀이Step 1(Theme 1~4) : 16/23-건너뛴 문제 : 2개Step 1(Theme 5~7) : 18/20-건너뛴 문제 : 0개Step 2(Theme 1~7) : 18/22-건너뛴 문제 : 1개​목표 : 7월 18일까지 현우진 선생님의 시발점 미적분(상) 끝내기​새로운 목표-7월 27일 일요일까지 시발점 미적분(상) 본책 마무리-8월 3일 일요일까지 시발점 미적분(상) 워크북 마무리",댓글없음,0
김기현 커리 안타도,그리지마,2025-07-20 13:15:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898473?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,커넥션 엔제 들을만 해요??,[작성자:1반인임|내용:3등급이상_>싱커2등급이상_>커|날짜:2025.07.20. 13:20] || [작성자:1반인임|내용:3등급이상_>싱커2등급이상_>커|날짜:2025.07.20. 13:20] || [작성자:1반인임|내용:3등급이상_>싱커2등급이상_>커|날짜:2025.07.20. 13:20] || [작성자:1반인임|내용:3등급이상_>싱커2등급이상_>커|날짜:2025.07.20. 13:20] || [작성자:unknown|내용:2025.07.20. 13:20답글쓰기0|날짜:2025.07.20. 13:20] || [작성자:unknown|내용:2025.07.20. 13:20답글쓰기|날짜:2025.07.20. 13:20],6
충남대 공대 ?,카이스트메카,2025-07-20 11:08:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898369?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,안녕하세요사촌동생이 이번에 고3인데 저는 동생이 지원하고자 하는 입결대 학교들은 잘 몰라서요 ㅠ​혹시 수도권 기준으로 충남대 공대랑 입결이 비슷한 학교는 어느정도라고 보면 되나요?,[작성자:11il11il11|내용:명상가인가경|날짜:2025.07.20. 11:16] || [작성자:11il11il11|내용:명상가인가경|날짜:2025.07.20. 11:16] || [작성자:11il11il11|내용:명상가인가경|날짜:2025.07.20. 11:16] || [작성자:11il11il11|내용:명상가인가경|날짜:2025.07.20. 11:16] || [작성자:unknown|내용:2025.07.20. 11:16답글쓰기0|날짜:2025.07.20. 11:16] || [작성자:unknown|내용:2025.07.20. 11:16답글쓰기|날짜:2025.07.20. 11:16],6
수학 낮2에서  더이상 안오름,Retryyy,2025-07-19 23:50:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28898104?boardtype=L&userDisplay=50&menuid=3786&referrerAllArticles=false&page=33,낮2에서 성적이 자꾸 안오르는데 이거 어캄기출 2회독중이고 n제도 병행중인데n제도 정답률 60퍼대라 현타옴.. 나같은케이스는 n제 풀때 걍 꼼꼼하게 배워가면서 한권 제대로 끝내는게 맞지?다들 낮2에서 1혹은 높2로 올린방법좀,"[작성자:constantintrospect|내용:코어 컨텐츠 하나쯤 잡고(뉴런이든 BTK든 뭔가 수업을 들으면서 내가 배우는게 많은 교재/강의)

체화용 고난도 N제 여러권 풀면서

실모 양 늘리면 됨

N제는 코어 컨텐츠만 빡세게 잡고
체화용 컨텐츠는 틀린것만 오답 ㄱㄱ
그리고 실모 양치기가 최고의 보약임요|날짜:2025.07.20. 08:02] || [작성자:constantintrospect|내용:코어 컨텐츠 하나쯤 잡고(뉴런이든 BTK든 뭔가 수업을 들으면서 내가 배우는게 많은 교재/강의)

체화용 고난도 N제 여러권 풀면서

실모 양 늘리면 됨

N제는 코어 컨텐츠만 빡세게 잡고
체화용 컨텐츠는 틀린것만 오답 ㄱㄱ
그리고 실모 양치기가 최고의 보약임요|날짜:2025.07.20. 08:02] || [작성자:constantintrospect|내용:코어 컨텐츠 하나쯤 잡고(뉴런이든 BTK든 뭔가 수업을 들으면서 내가 배우는게 많은 교재/강의)

체화용 고난도 N제 여러권 풀면서

실모 양 늘리면 됨

N제는 코어 컨텐츠만 빡세게 잡고
체화용 컨텐츠는 틀린것만 오답 ㄱㄱ
그리고 실모 양치기가 최고의 보약임요|날짜:2025.07.20. 08:02] || [작성자:constantintrospect|내용:코어 컨텐츠 하나쯤 잡고(뉴런이든 BTK든 뭔가 수업을 들으면서 내가 배우는게 많은 교재/강의)

체화용 고난도 N제 여러권 풀면서

실모 양 늘리면 됨

N제는 코어 컨텐츠만 빡세게 잡고
체화용 컨텐츠는 틀린것만 오답 ㄱㄱ
그리고 실모 양치기가 최고의 보약임요|날짜:2025.07.20. 08:02] || [작성자:unknown|내용:2025.07.20. 08:02답글쓰기0|날짜:2025.07.20. 08:02] || [작성자:unknown|내용:2025.07.20. 08:02답글쓰기|날짜:2025.07.20. 08:02]",6
